name,URL,Works on,description,website,projects,potential,more
SIMEX Bangladesh,https://simex.com.bd/sheet-pile-driving/,"['Concrete', 'rail', 'Bridge', 'china', 'Roads', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'Marine', 'water', 'construct', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/simex-bangladeshs-tiles-work-will-make-your-projects-attractive/,"['Concrete', 'Interior Design', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/shipping-container-house/,"['Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'water', 'plumbing', 'electrical', 'construct', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/container-office-building/,"['Concrete', 'rail', 'Bridge', 'china', 'worldwide', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'build', 'supplier', 'import', 'export', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/shipping-container-restaurant/,"['Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/do-glass-and-aluminum-fabrication-work-with-simex-bangladesh/,"['Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'energy', 'water', 'build', 'supplier', 'manufacture', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/river-excavation-is-now-easier-with-simex-bangladesh/,"['General Contractor', 'Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'water', 'commerce', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/dig-a-canal-with-simex-bangladesh/,"['General Contractor', 'Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Transportation', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'energy', 'water', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/shipping-container-toilet-and-container-bathroom/,"['Concrete', 'rail', 'Bridge', 'china', 'Power Plants', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'water', 'plumbing', 'build', 'supplier', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/simex-bangladesh-is-good-at-dredging/,"['Concrete', 'rail', 'Bridge', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Residential', 'Marine', 'water', 'construct', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/complete-your-incomplete-buildings-with-the-help-of-simex-bangladesh/,"['Concrete', 'rail', 'Bridge', 'Roads', 'Projects', 'Projects', 'steel', 'water', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/decorate-your-building-with-simex-bangladeshs-glass-work/,"['Concrete', 'rail', 'Bridge', 'china', 'Glazing', 'Cladding', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'energy', 'electrical', 'construct', 'build', 'supplier', 'manufacture', 'local', 'international']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/cost-comparison-between-traditional-building-and-steel-building/,"['Concrete', 'Bridge', 'contractor', 'Projects', 'Projects', 'steel', 'Commercial', 'Residential', 'energy', 'building material', 'construct', 'build', 'supplier']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/simex-bangladesh-waiting-to-help-you-in-bridge-construction/,"['Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'water', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/take-help-of-simex-bangladesh-to-build-a-retaining-wall/,"['Concrete', 'rail', 'Bridge', 'Roads', 'Projects', 'Projects', 'steel', 'water', 'diamond', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/asphalt-road-construction-company-in-bangladesh/,"['Concrete', 'rail', 'Bridge', 'china', 'Roads', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'water', 'construct', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/install-a-prefabricated-vertical-drain-with-simex-bangladesh/,"['Railway', 'Concrete', 'rail', 'Bridge', 'worldwide', 'Roads', 'installation', 'Real Estate', 'Projects', 'Projects', 'steel', 'water', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
SIMEX Bangladesh,https://simex.com.bd/simex-bangladesh-is-best-in-pvc-water-stopper-installation/,"['Concrete', 'rail', 'Bridge', 'Power Plants', 'Roads', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'oil', 'water', 'build', 'supplier', 'local']","Founded in 2005 with import-export business only, now they sell their own construction material brand, privide construction services and shipping containers.",https://simex.com.bd,"SIMEX offers a wide range of construction services including jetty construction, sheet piling driving, steel building, container homes, temporary buildings, bridges in addition to  constructing container restaurants, bathrooms, toilets, and office spaces, utilizing shipping containers.  Also underground installations, including gas lines, oil lines, and water lines.",partner,"A key player, works on mega projects"
Solar Electro Bangladesh,http://solarelectrobd.com/,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,https://www.facebook.com/SEBL.Distribution/,['distributor'],founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#home,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#about-us,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#services,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#courses,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#gallery,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#team,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,http://solarelectrobd.com/#contact-us,"['Solar energy', 'Bridge', 'china', 'mill', 'partner', 'installation', 'Projects', 'Projects', 'Commercial', 'oil', 'energy', 'distributor', 'local', 'importer']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
Solar Electro Bangladesh,https://www.solarelectrobd.com/career,"['Real Estate', 'energy', 'commerce', 'distributor', 'import', 'export']",founded in 2010 providing renewable & alternative energy in Bangladesh especially for the domestic and commercial sectors,http://solarelectrobd.com/,"leading Importer of Solar Panel, Consumer Electronics, CPVC Pipe & Fittings, Solar Charge Controller, Battery, On Grid & Off Grid Inverter, Solar Street Light & Solar related all Products, LED Bulb & Tube, Energy Saving FAN, Prepaid Meter etc. and also Exports Ship Breaking Products, Jute items to New Zealand, USA, Japan, Germany and England.",customer,
NDE Steel Structures,https://steel.ndebd.com,"['Bridge', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'build']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/index.html,"['Bridge', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'build']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/managementteam.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/achievement.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/whypeb.html,"['Projects', 'Projects', 'steel', 'construct']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/aboutnde.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/currentprojects.html,"['Railway', 'Concrete', 'Bridge', 'china', 'Transportation', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'water']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/completedprojects.html,"['Railway', 'Bridge', 'mill', 'Transportation', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'Utility', 'international']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/design.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/fabrication.html,"['china', 'Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/supply.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/surface.html,"['Projects', 'Projects', 'steel', 'oil']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/protective.html,"['Bridge', 'Projects', 'Projects', 'steel', 'Industrial', 'build']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/factorycapacity.html,"['Projects', 'Projects', 'steel', 'water']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/equipments.html,"['Projects', 'Projects', 'steel', 'drilling']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/quality.html,"['china', 'Projects', 'Projects', 'steel', 'drilling', 'international']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/preengineered.html,"['Projects', 'Projects', 'steel', 'build']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/roofingwall.html,"['mill', 'Cladding', 'Projects', 'Projects', 'steel', 'Commercial']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/standardframing.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/structuralsubsystem.html,"['Concrete', 'Facade', 'Bridge', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/accessoriessundries.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
NDE Steel Structures,https://steel.ndebd.com/contactus.html,"['Projects', 'Projects', 'steel']",started its journey in 1982 as a private Limited Company to make a significant contribution in the construction sector of the country.,https://steel.ndebd.com,"specialized in pre-engineered building, roof and wall panel, standard farming system, structural sub systems.",partner,
Structural Engineering Ltd.,https://steelsel.com/,"['Civil Works', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'energy', 'Marine', 'manufacture', 'international']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/about-the-company/,"['Civil Works', 'Cladding', 'installation', 'Projects', 'Projects', 'steel', 'Industrial', 'Commercial', 'oil', 'Marine', 'build', 'manufacture', 'international']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/organizational-structure-organogram-2/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/organizational-structure-organogram/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/chairman-message/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine', 'build', 'manufacture']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/message-from-md/,"['Civil Works', 'partner', 'installation', 'steel', 'Industrial', 'Commercial', 'Residential', 'oil', 'Marine', 'international']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/business-model/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/strategies-quality/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/basic-building-parameter/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/steel-building-accessories/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/steel-stairs/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
Structural Engineering Ltd.,https://steelsel.com/color-panel/,"['Civil Works', 'installation', 'steel', 'Industrial', 'oil', 'Marine']",Started its Journey in the year 2014and emergerd as one of the leading Prefabricated Steel Building manufacturing company in Bangladesh,https://steelsel.com/,"projects include buildings like snacks, jute, pipe factories, and commercial buildings.",customer,
